1;10.3964;9.9349;9.4313;7.7819;10.0938;11.0297;8.3781;6.0152
1;8.8761;8.6975;7.2204;5.8784;7.872;6.9735;6.5162;5.511
1;19.0185;19.388;20.1758;15.3669;18.9429;19.345;19.3522;14.3763
1;9.9378;10.6282;9.4863;7.579;10.3063;10.918;9.7561;7.2658
1;4.4175;4.6073;4.0303;3.3673;5.0553;4.6812;4.047;2.7751
1;11.3228;9.7143;11.3215;8.3104;11.6331;10.3872;10.4185;7.2885
1;11.7158;11.9345;12.1681;8.7313;11.4941;11.4226;11.8134;9.7195
1;10.9663;10.4922;10.5258;9.4759;11.0125;11.5516;10.9814;8.1575
1;12.546;12.0219;13.267;10.1706;13.0007;12.1288;12.6333;10.7317
1;17.7818;16.9288;14.4238;11.5574;16.3966;15.6948;13.9081;10.362
1;7.9632;6.8902;7.0339;6.4033;7.75;7.6954;7.4727;6.2005
1;10.6616;10.7868;9.8523;8.2485;8.2399;8.9041;8.7397;0.3322
1;13.0656;13.6936;11.7006;9.5478;13.5902;15.2986;13.0892;8.3715
1;7.9873;8.0836;8.0449;6.6341;8.929;8.2323;7.3882;5.3191
1;19.219;18.1541;18.0053;14.4331;19.0519;17.5734;18.8734;14.2119
1;14.8912;15.4957;15.0363;13.0687;14.525;15.3261;14.963;11.7783
1;6.4212;6.451;5.316;5.8348;5.07;4.9289;7.8889;7.6993
1;7.6686;7.5284;9.8958;9.2656;12.2177;12.473;11.5521;8.7531
1;8.0357;7.9338;8.0781;7.1501;8.4855;8.1864;8.1405;7.2459
1;10.781;10.6945;8.9605;8.2826;9.9729;9.2615;7.4781;6.2901
1;7.6909;7.7005;7.7005;7.7005;7.7005;7.7005;7.7005;7.7005
1;15.1921;14.6728;15.4457;12.0038;15.7309;15.4034;14.6594;10.0527
1;6.9049;6.8766;8.3761;6.9356;8.1303;8.1285;8.0763;7.2316
1;17.9986;17.9663;19.0633;14.8757;17.5675;17.7849;18.6085;14.4813
1;6.4356;6.1598;6.4013;5.0135;6.6288;6.7577;6.1351;4.0076
1;14.2039;13.779;13.4592;10.5621;14.7215;13.4712;14.5784;10.7558
1;10.1229;10.0653;10.2537;8.7098;10.3725;10.138;10.4002;8.0955
1;7.3787;8.5076;7.7821;6.7694;8.0208;8.1395;8.0704;7.3582
1;13.1795;12.2156;12.5886;10.5777;12.5812;13.7262;12.3305;11.6028
1;9.6662;10.2334;9.7729;9.0041;10.0613;10.5656;10.6318;0.3185
1;12.1176;12.3574;12.9622;9.5024;12.1222;12.4742;13.3899;10.5187
1;11.9226;12.2004;12.1532;10.6907;12.1343;12.1136;12.3105;9.6234
1;11.0914;11.0338;11.7315;9.3937;11.234;11.118;11.5573;10.481
1;12.9083;12.9127;12.8594;11.3397;12.3863;13.8913;13.1896;10.2256
1;5.7523;5.9655;5.8444;5.1857;5.8614;5.9982;6.0752;5.127
1;8.88;9.2586;9.7538;7.7638;9.1447;8.9295;8.6587;7.8243
1;5.0705;5.0641;4.8982;4.4546;4.9628;5.027;5.1696;4.3509
1;12.9995;13.2668;13.3174;10.6054;12.7867;12.7707;13.061;10.8045
1;7.1771;7.8527;7.8885;7.1719;7.2843;7.3431;7.6543;6.2365
1;7.6909;7.7005;7.7005;7.7005;7.7005;7.7005;7.7005;7.7005
1;6.8727;6.6994;6.5499;5.0719;6.6515;6.5889;5.9256;4.5395
1;8.8662;8.8068;8.9864;6.8895;8.777;8.3437;7.6121;5.0985
1;7.1186;7.4817;5.8398;7.2082;7.2082;6.7389;5.088;5.7333
1;13.6762;13.9562;15.6069;11.235;14.6793;14.304;14.4135;10.4739
1;4.9757;5.0175;5.0235;4.6502;5.0542;4.8817;4.7589;4.3106
1;8.2609;11.2801;8.0708;6.4902;6.9396;9.0538;6.7077;5.737
1;8.0995;8.1132;8.1132;8.1132;8.1132;8.1132;8.1132;8.1132
1;10.8515;11.0612;9.5;8.6365;10.2074;11.1363;10.5738;0.3948
1;12.5002;12.6339;12.5054;10.1793;12.1168;12.4388;11.3727;9.9808
1;11.9001;12.0745;13.3962;10.1451;11.8643;12.2635;13.0799;11.2268
1;7.3903;8.4647;7.2619;5.9272;7.4431;8.0186;8.5131;5.8907
1;7.2257;6.9408;6.7342;6.1393;6.7332;7.5483;6.5854;5.8975
1;13.2798;13.4764;13.5286;10.6292;13.4895;13.8034;12.4717;8.7551
1;7.2997;6.8622;7.0195;6.3536;6.9908;7.0877;7.063;7.0198
1;11.8915;10.4567;10.2869;8.6374;9.9687;10.6743;11.1664;8.3936
1;21.9424;21.7959;22.8386;18.0481;21.8722;21.4768;21.6541;16.2666
1;7.8098;7.2894;7.0525;6.5717;7.7725;8.5122;7.4645;5.0272
1;9.6962;10.0871;9.5335;8.0261;9.7416;9.3795;9.0403;7.8324
1;11.5685;11.1193;10.931;8.8381;11.7372;11.7967;10.9702;8.4576
1;8.6884;8.8635;8.7804;7.5938;8.7962;8.6965;7.2681;8.1257
1;10.9384;10.9858;10.8769;8.9901;11.5532;11.0375;10.6748;8.9529
1;10.9663;10.7937;10.3085;8.5685;10.7629;11.6734;9.7755;2.2866
1;8.6363;8.8614;7.7518;6.4742;7.6055;7.5172;7.1;6.2327
1;10.9145;10.7534;11.207;9.09;11.1872;11.162;10.775;8.7452
1;11.1292;11.0862;10.3105;9.2819;11.7271;10.7817;9.7778;7.5789
1;4.8365;5.1396;4.7907;3.8793;5.3005;5.3876;4.7959;3.6526
1;10.8253;10.9351;10.4814;8.8919;10.9186;11.1189;10.6698;9.7016
1;10.5655;10.2524;10.0305;8.0601;9.9326;10.054;10.2499;7.2451
